id,format,category,subcategory,difficulty,title,body,code_snippet,code_language,options,correct_answer,hint_1,hint_2,explanation,explanation_code,reference_url,is_active,times_served,times_correct,created_at
c6f39205-8de3-4350-b19c-1e6d0a07e668,multiple_choice,react,patterns,3,Render Props 패턴,Render Props 패턴에 대한 올바른 설명은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""컴포넌트가 렌더링할 때 자동으로 호출되는 특별한 메서드"",""isCorrect"":false},{""id"":""b"",""text"":""함수를 props로 전달하여 렌더링 로직을 공유하는 패턴"",""isCorrect"":true},{""id"":""c"",""text"":""컴포넌트의 render 메서드를 직접 호출하는 방법"",""isCorrect"":false},{""id"":""d"",""text"":""JSX 없이 React 요소를 생성하는 방법"",""isCorrect"":false}]",b,render 또는 children prop으로 함수를 전달합니다.,<DataProvider render={data => <Component data={data} />} />,Render Props 패턴은 컴포넌트에 함수를 prop으로 전달하여 그 함수가 렌더링할 JSX를 결정하게 하는 방법입니다. 이를 통해 컴포넌트 간 상태 로직을 공유할 수 있습니다. children을 함수로 전달하는 방식도 render props의 일종입니다.,null,null,true,0,0,2026-02-24 01:00:25.272745+00
8f93639d-f497-46d4-8fc3-881b771e17b5,multiple_choice,react,patterns,4,복합 컴포넌트 패턴,다음 중 복합 컴포넌트(Compound Components) 패턴의 특징으로 올바른 것은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""하나의 컴포넌트 파일에 여러 컴포넌트를 정의하는 패턴"",""isCorrect"":false},{""id"":""b"",""text"":""부모와 자식 컴포넌트가 암묵적인 상태를 공유하는 패턴"",""isCorrect"":true},{""id"":""c"",""text"":""여러 컴포넌트를 배열로 렌더링하는 패턴"",""isCorrect"":false},{""id"":""d"",""text"":""컴포넌트를 동적으로 import하는 패턴"",""isCorrect"":false}]",b,HTML의 select와 option 관계와 유사합니다.,Context API나 React.cloneElement를 활용하여 구현합니다.,"복합 컴포넌트 패턴은 부모 컴포넌트와 자식 컴포넌트들이 Context나 cloneElement를 통해 상태를 암묵적으로 공유하는 패턴입니다. 예를 들어 <Tabs>, <Tab>, <TabPanel>이 함께 동작하는 방식으로, 사용자에게 유연한 API를 제공합니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
b003f169-c621-4a0a-a9c8-ed7d09f912c6,multiple_choice,react,performance,2,React.memo 사용법,React.memo를 사용하는 목적은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""컴포넌트의 상태를 영구적으로 저장하기 위해"",""isCorrect"":false},{""id"":""b"",""text"":""props가 변경되지 않으면 컴포넌트의 리렌더링을 방지하기 위해"",""isCorrect"":true},{""id"":""c"",""text"":""컴포넌트의 메모리 사용량을 줄이기 위해"",""isCorrect"":false},{""id"":""d"",""text"":""컴포넌트를 비동기적으로 로드하기 위해"",""isCorrect"":false}]",b,함수형 컴포넌트용 shouldComponentUpdate와 같은 역할을 합니다.,얕은 비교(shallow comparison)를 사용하여 props를 비교합니다.,"React.memo는 HOC로, 컴포넌트를 감싸면 이전 props와 새 props를 얕은 비교하여 변경이 없을 경우 이전 렌더링 결과를 재사용합니다. 부모 컴포넌트가 리렌더링될 때 자식이 불필요하게 리렌더링되는 것을 방지합니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
031c8977-0728-4f05-a9b1-71fbb4dfbe8b,multiple_choice,react,performance,4,React 성능 최적화 전략,다음 중 React 애플리케이션의 성능을 최적화하는 방법으로 잘못된 것은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""React.memo로 불필요한 리렌더링 방지"",""isCorrect"":false},{""id"":""b"",""text"":""모든 컴포넌트에 useMemo와 useCallback을 적용한다"",""isCorrect"":true},{""id"":""c"",""text"":""리스트에 고유한 key prop 제공"",""isCorrect"":false},{""id"":""d"",""text"":""코드 스플리팅으로 번들 크기 감소"",""isCorrect"":false}]",b,메모이제이션에도 비용이 발생합니다.,실제로 성능 문제가 있는 곳에만 최적화를 적용해야 합니다.,"모든 컴포넌트에 useMemo와 useCallback을 무분별하게 적용하는 것은 오히려 성능을 저하시킬 수 있습니다. 메모이제이션 자체에도 비용(메모리, 비교 연산)이 발생하므로, 프로파일링을 통해 실제 성능 병목이 발생하는 곳에만 선택적으로 적용해야 합니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
586ed62b-2167-4258-8fce-b2c65b351a07,multiple_choice,react,context,3,Context API 성능 문제,Context API를 사용할 때 발생할 수 있는 성능 문제는 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""Context Provider 내부의 모든 컴포넌트가 Context 값이 변경될 때 리렌더링된다"",""isCorrect"":true},{""id"":""b"",""text"":""Context는 전역 변수이므로 메모리 누수가 발생한다"",""isCorrect"":false},{""id"":""c"",""text"":""Context를 사용하면 컴포넌트 트리의 깊이가 제한된다"",""isCorrect"":false},{""id"":""d"",""text"":""Context는 비동기 업데이트를 지원하지 않는다"",""isCorrect"":false}]",a,useContext를 사용하는 컴포넌트는 Context 값이 변경될 때마다 리렌더링됩니다.,Context를 여러 개로 분리하면 불필요한 리렌더링을 줄일 수 있습니다.,"useContext를 사용하는 컴포넌트는 Context 값의 일부만 사용하더라도 Context 객체 전체가 변경되면 리렌더링됩니다. 이를 해결하려면 Context를 세분화하거나, useMemo로 Context 값을 최적화하거나, 외부 상태 관리 라이브러리를 고려할 수 있습니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
15933e7d-67bc-4799-8fd8-4663150a8f3a,multiple_choice,react,lifecycle,2,React 재조정(Reconciliation),React의 재조정(Reconciliation) 알고리즘에 대한 설명으로 올바른 것은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""상태가 변경될 때마다 전체 DOM을 다시 생성한다"",""isCorrect"":false},{""id"":""b"",""text"":""Virtual DOM을 사용하여 이전과 새로운 트리의 차이를 계산하고 최소한의 DOM 업데이트를 수행한다"",""isCorrect"":true},{""id"":""c"",""text"":""DOM 요소를 직접 조작하여 성능을 최적화한다"",""isCorrect"":false},{""id"":""d"",""text"":""모든 컴포넌트를 동시에 렌더링한다"",""isCorrect"":false}]",b,Virtual DOM(가상 DOM)이 핵심 개념입니다.,Diffing 알고리즘을 통해 변경된 부분만 업데이트합니다.,"React의 재조정은 Virtual DOM을 이용해 이전 렌더링 결과와 새로운 렌더링 결과를 비교(diffing)하고, 실제 DOM에는 변경된 부분만 최소한으로 업데이트합니다. 이를 통해 DOM 조작 비용을 최소화하고 성능을 향상시킵니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
5ad4f623-f3bc-4cf6-b034-81715c2d19bd,multiple_choice,react,lifecycle,2,key prop의 역할,React에서 리스트를 렌더링할 때 key prop을 사용하는 이유는 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""CSS 스타일을 적용하기 위해"",""isCorrect"":false},{""id"":""b"",""text"":""React가 어떤 항목이 변경, 추가, 삭제되었는지 파악하여 효율적으로 업데이트하기 위해"",""isCorrect"":true},{""id"":""c"",""text"":""컴포넌트에 고유 ID를 부여하기 위해"",""isCorrect"":false},{""id"":""d"",""text"":""배열 인덱스를 참조하기 위해"",""isCorrect"":false}]",b,key는 형제 요소들 사이에서만 고유하면 됩니다.,배열 인덱스를 key로 사용하는 것은 권장되지 않습니다.,"key prop은 React의 재조정 과정에서 리스트의 각 항목을 추적하는 데 사용됩니다. 안정적이고 고유한 key가 있으면 React는 항목의 변경, 추가, 삭제를 효율적으로 처리할 수 있습니다. 배열 인덱스를 key로 사용하면 항목 순서가 바뀔 때 문제가 발생할 수 있습니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
12a3be82-c7df-44e9-ba58-074a2a70e4e3,multiple_choice,react,jsx,1,이벤트 핸들링 기본,React에서 버튼 클릭 이벤트를 처리하는 올바른 방법은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""<button onclick=\""handleClick()\"">클릭</button>"",""isCorrect"":false},{""id"":""b"",""text"":""<button onClick={handleClick}>클릭</button>"",""isCorrect"":true},{""id"":""c"",""text"":""<button onClick=\""handleClick\"">클릭</button>"",""isCorrect"":false},{""id"":""d"",""text"":""<button on-click={handleClick}>클릭</button>"",""isCorrect"":false}]",b,React의 이벤트 이름은 camelCase를 사용합니다.,이벤트 핸들러는 {}로 감싸 JSX 표현식으로 전달합니다.,"React에서 이벤트 핸들러는 camelCase(onClick, onChange 등)로 작성하고, 핸들러 함수는 문자열이 아닌 {}로 감싸 JSX 표현식으로 전달합니다. HTML의 onclick 속성과 달리 함수 참조를 직접 전달합니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
2916bc61-6867-467d-86e0-bd84a80f4018,multiple_choice,react,jsx,2,합성 이벤트(Synthetic Event),React의 합성 이벤트(SyntheticEvent)에 대한 설명으로 옳은 것은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""브라우저의 네이티브 이벤트 객체와 완전히 동일하다"",""isCorrect"":false},{""id"":""b"",""text"":""브라우저 간 이벤트 처리의 일관성을 위해 네이티브 이벤트를 래핑한 객체이다"",""isCorrect"":true},{""id"":""c"",""text"":""React에서 커스텀으로 생성한 인공 이벤트이다"",""isCorrect"":false},{""id"":""d"",""text"":""비동기적으로 처리되는 이벤트를 의미한다"",""isCorrect"":false}]",b,브라우저마다 이벤트 처리 방식이 다를 수 있습니다.,e.nativeEvent로 실제 브라우저 이벤트에 접근할 수 있습니다.,"React의 합성 이벤트(SyntheticEvent)는 브라우저의 네이티브 이벤트를 감싸는 크로스 브라우저 래퍼입니다. 브라우저별 차이를 추상화하여 일관된 API를 제공합니다. e.preventDefault(), e.stopPropagation() 등의 메서드를 동일하게 사용할 수 있으며, e.nativeEvent로 원래 이벤트에 접근할 수 있습니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
32dc9157-9075-4b0a-bf6a-8e58ed106e28,multiple_choice,react,components,3,에러 경계(Error Boundary),React에서 에러 경계(Error Boundary)에 대한 설명으로 올바른 것은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""함수형 컴포넌트에서 try-catch로 구현할 수 있다"",""isCorrect"":false},{""id"":""b"",""text"":""이벤트 핸들러에서 발생한 에러를 자동으로 잡는다"",""isCorrect"":false},{""id"":""c"",""text"":""클래스 컴포넌트에서 componentDidCatch와 getDerivedStateFromError를 구현하여 사용한다"",""isCorrect"":true},{""id"":""d"",""text"":""서버 사이드 렌더링에서는 사용할 수 없다"",""isCorrect"":false}]",c,에러 경계는 현재 클래스 컴포넌트로만 구현 가능합니다.,getDerivedStateFromError와 componentDidCatch 생명주기 메서드를 사용합니다.,"에러 경계는 자식 컴포넌트 트리에서 발생한 JavaScript 오류를 잡고 대체 UI를 표시하는 컴포넌트입니다. getDerivedStateFromError로 에러 상태를 업데이트하고, componentDidCatch로 에러를 로깅할 수 있습니다. 이벤트 핸들러, 비동기 코드, SSR에서 발생한 에러는 잡지 못합니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
ad1a527d-3a92-465d-8193-ff563bef1501,multiple_choice,typescript,generics,1,제네릭 기본 문법,다음 중 제네릭 함수의 올바른 선언 방법은?,null,typescript,"[{""id"":""opt_a"",""text"":""function identity(arg: T): T { return arg; }"",""isCorrect"":false},{""id"":""opt_b"",""text"":""function identity<T>(arg: T): T { return arg; }"",""isCorrect"":true},{""id"":""opt_c"",""text"":""function identity[T](arg: T): T { return arg; }"",""isCorrect"":false},{""id"":""opt_d"",""text"":""function identity(arg: any): any { return arg; }"",""isCorrect"":false}]",opt_b,제네릭 타입 파라미터는 꺾쇠괄호로 감쌉니다.,타입 파라미터는 함수 이름 뒤에 선언합니다.,제네릭 함수는 `function 함수명<T>(파라미터: T): T` 형태로 선언합니다. `<T>`가 타입 파라미터를 선언하는 부분입니다. `any`를 사용하면 타입 안전성이 사라지므로 제네릭의 목적과 다릅니다.,null,null,true,0,0,2026-02-24 01:00:25.459263+00
c52e759f-89ec-4873-bddc-e1b30350989b,multiple_choice,react,components,3,React Portal 사용 사례,React Portal을 사용하기에 가장 적합한 상황은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""컴포넌트 간에 데이터를 전달할 때"",""isCorrect"":false},{""id"":""b"",""text"":""모달, 툴팁처럼 부모 컴포넌트의 DOM 계층 구조 밖에 렌더링해야 할 때"",""isCorrect"":true},{""id"":""c"",""text"":""성능을 최적화할 때"",""isCorrect"":false},{""id"":""d"",""text"":""서버에서 데이터를 가져올 때"",""isCorrect"":false}]",b,overflow: hidden이나 z-index로 인한 시각적 문제를 해결할 수 있습니다.,"ReactDOM.createPortal(child, container)로 생성합니다.","React Portal은 컴포넌트를 부모 DOM 노드 밖의 다른 DOM 노드에 렌더링할 수 있게 해줍니다. 모달, 드롭다운, 툴팁처럼 CSS의 overflow:hidden이나 z-index 스태킹 컨텍스트에 영향을 받지 않아야 하는 UI에 유용합니다. 이벤트는 Portal이 React 트리에서 어디에 있는지에 따라 버블링됩니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
ede2de49-338b-413d-b42c-63fe7ef893e2,multiple_choice,react,components,2,React.lazy와 Suspense,React.lazy와 Suspense를 함께 사용하는 목적은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""컴포넌트를 비동기적으로 렌더링하여 성능을 높인다"",""isCorrect"":false},{""id"":""b"",""text"":""코드 스플리팅을 통해 컴포넌트를 필요할 때 동적으로 로드한다"",""isCorrect"":true},{""id"":""c"",""text"":""서버에서 데이터를 가져오는 동안 로딩 상태를 표시한다"",""isCorrect"":false},{""id"":""d"",""text"":""컴포넌트의 오류를 처리한다"",""isCorrect"":false}]",b,번들 크기를 줄이고 초기 로딩 시간을 개선합니다.,dynamic import()를 React.lazy로 감쌉니다.,React.lazy는 dynamic import()를 사용하여 컴포넌트를 필요할 때 로드할 수 있게 해줍니다. Suspense는 lazy 컴포넌트가 로딩되는 동안 fallback UI를 표시합니다. 이를 통해 코드 스플리팅을 적용하여 초기 번들 크기를 줄이고 로딩 성능을 개선할 수 있습니다.,null,null,true,0,0,2026-02-24 01:00:25.272745+00
b62c85e6-7caa-4d0d-b573-baa1bb99ec37,code_output,react,components,3,Suspense fallback 동작,다음 코드에서 LazyComponent가 로딩되는 동안 화면에 표시되는 것은 무엇인가요?,"const LazyComponent = React.lazy(() => import('./LazyComponent'));

function App() {
  return (
    <Suspense fallback={<div>로딩 중...</div>}>
      <LazyComponent />
    </Suspense>
  );
}",javascript,"[{""id"":""a"",""text"":""빈 화면"",""isCorrect"":false},{""id"":""b"",""text"":""로딩 중..."",""isCorrect"":true},{""id"":""c"",""text"":""LazyComponent의 내용"",""isCorrect"":false},{""id"":""d"",""text"":""에러 메시지"",""isCorrect"":false}]",b,Suspense의 fallback prop이 로딩 중에 표시됩니다.,컴포넌트 로딩이 완료되면 fallback이 사라지고 실제 컴포넌트가 표시됩니다.,"React.lazy로 로드되는 컴포넌트가 아직 로딩 중일 때, 가장 가까운 Suspense 컴포넌트의 fallback prop에 지정된 UI가 표시됩니다. 이 경우 <div>로딩 중...</div>가 표시되고, LazyComponent 로딩이 완료되면 실제 컴포넌트로 교체됩니다.",null,null,true,0,0,2026-02-24 01:00:25.272745+00
cdb22c1e-86cc-470f-bcee-e0e9f0458472,multiple_choice,react,hooks,4,useReducer 사용 시나리오,useState 대신 useReducer를 사용하는 것이 더 적합한 상황은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""단순한 불리언 토글 상태를 관리할 때"",""isCorrect"":false},{""id"":""b"",""text"":""여러 하위 값을 포함하는 복잡한 상태 로직이나 다음 상태가 이전 상태에 의존할 때"",""isCorrect"":true},{""id"":""c"",""text"":""컴포넌트가 단 하나의 상태만 가질 때"",""isCorrect"":false},{""id"":""d"",""text"":""상태가 자주 변경되지 않을 때"",""isCorrect"":false}]",b,Redux의 reducer 패턴과 유사합니다.,복잡한 상태 전환 로직을 컴포넌트에서 분리할 수 있습니다.,useReducer는 복잡한 상태 로직이 있거나 다음 상태가 이전 상태에 의존하는 경우에 적합합니다. action과 reducer를 통해 상태 변환 로직을 명확하게 정의하고 테스트하기 쉽게 만들 수 있습니다. 단순한 상태는 useState가 더 적합합니다.,null,null,true,0,0,2026-02-24 01:00:25.459263+00
274312d4-02e3-4815-9ab2-67712ec6c40d,true_false,react,jsx,1,JSX 표현식 평가,"JSX에서 중괄호 {} 안에는 JavaScript 표현식만 사용할 수 있으며, if문이나 for문 같은 구문(statement)은 사용할 수 없다.",null,javascript,"[{""id"":""a"",""text"":""참(True)"",""isCorrect"":true},{""id"":""b"",""text"":""거짓(False)"",""isCorrect"":false}]",a,JSX의 {}는 JavaScript 값으로 평가되는 표현식만 허용합니다.,조건부 렌더링에는 삼항 연산자나 &&를 사용합니다.,"JSX의 중괄호 {} 안에는 값으로 평가되는 JavaScript 표현식만 사용할 수 있습니다. if/else, for, while 같은 구문(statement)은 값을 반환하지 않으므로 {} 안에 직접 사용할 수 없습니다. 대신 삼항 연산자(condition ? a : b), 논리 연산자(condition && element), 또는 즉시 실행 함수를 사용합니다.",null,null,true,0,0,2026-02-24 01:00:25.459263+00
14078f44-370c-45c5-ad4f-343a26d1f4af,code_output,react,hooks,3,useState 비동기 특성,다음 코드에서 버튼을 한 번 클릭한 후 콘솔에 출력되는 count 값은 무엇인가요?,"function Counter() {
  const [count, setCount] = useState(0);

  const handleClick = () => {
    setCount(count + 1);
    setCount(count + 1);
    setCount(count + 1);
    console.log(count);
  };

  return <button onClick={handleClick}>{count}</button>;
}",javascript,"[{""id"":""a"",""text"":""3"",""isCorrect"":false},{""id"":""b"",""text"":""1"",""isCorrect"":false},{""id"":""c"",""text"":""0"",""isCorrect"":true},{""id"":""d"",""text"":""2"",""isCorrect"":false}]",c,setState는 즉시 상태를 변경하지 않습니다.,console.log는 클로저로 인해 현재 렌더링 시의 count 값을 참조합니다.,setState는 비동기적으로 처리됩니다. console.log(count)가 실행될 시점에 count는 아직 업데이트되지 않은 0입니다. 또한 클로저로 인해 handleClick이 실행되는 동안 count는 항상 현재 렌더링의 값(0)을 참조합니다. 세 번의 setCount(count + 1)은 모두 setCount(0 + 1)이 되어 실제 count는 1로만 업데이트됩니다.,null,null,true,0,0,2026-02-24 01:00:25.459263+00
a5b67ac7-31b2-480d-bbc9-dbde533e5ba0,multiple_choice,react,context,2,createContext 기본값,React.createContext(defaultValue)에서 defaultValue는 언제 사용되나요?,null,javascript,"[{""id"":""a"",""text"":""Provider의 value prop이 undefined일 때"",""isCorrect"":false},{""id"":""b"",""text"":""컴포넌트가 해당 Context의 Provider 외부에 있을 때"",""isCorrect"":true},{""id"":""c"",""text"":""항상 초기값으로 사용된다"",""isCorrect"":false},{""id"":""d"",""text"":""Provider가 없는 경우에도 사용되지 않는다"",""isCorrect"":false}]",b,Provider 없이 Context를 소비할 때 기본값이 사용됩니다.,Provider의 value={undefined}는 defaultValue를 사용하지 않습니다.,createContext의 defaultValue는 컴포넌트가 Context Provider의 자식이 아닐 때 사용됩니다. Provider의 value prop이 undefined로 설정되어도 defaultValue는 사용되지 않습니다. 이 기본값은 Provider 없이 독립적으로 컴포넌트를 테스트하거나 사용할 때 유용합니다.,null,null,true,0,0,2026-02-24 01:00:25.459263+00
a4ffb71f-7e88-4869-baef-141332b02e56,multiple_choice,react,lifecycle,4,React Fiber 아키텍처,React 16에서 도입된 Fiber 아키텍처의 주요 장점은 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""Virtual DOM을 사용하지 않아 성능이 향상된다"",""isCorrect"":false},{""id"":""b"",""text"":""렌더링 작업을 작은 단위로 분할하여 우선순위를 부여하고 중단/재개할 수 있다"",""isCorrect"":true},{""id"":""c"",""text"":""클래스 컴포넌트를 함수형 컴포넌트로 자동 변환한다"",""isCorrect"":false},{""id"":""d"",""text"":""JavaScript 엔진을 최적화하여 실행 속도를 높인다"",""isCorrect"":false}]",b,Concurrent Mode와 관련이 있습니다.,긴 렌더링 작업이 메인 스레드를 블로킹하는 문제를 해결합니다.,"React Fiber는 렌더링 작업을 작은 단위(fiber)로 분할하고 우선순위를 부여하여 중요한 작업(사용자 인터랙션 등)을 먼저 처리할 수 있게 합니다. 렌더링을 중단하고 나중에 재개하거나 취소할 수도 있습니다. 이를 통해 Concurrent Mode, Suspense, 점진적 렌더링 등의 기능이 가능해졌습니다.",null,null,true,0,0,2026-02-24 01:00:25.459263+00
c28a2c98-e461-46ac-a00f-5dd456cd57f0,multiple_choice,react,components,1,함수형 컴포넌트와 클래스 컴포넌트,현대 React 개발에서 함수형 컴포넌트가 클래스 컴포넌트보다 선호되는 주된 이유는 무엇인가요?,null,javascript,"[{""id"":""a"",""text"":""함수형 컴포넌트가 더 빠르게 실행된다"",""isCorrect"":false},{""id"":""b"",""text"":""훅(Hooks)을 사용하여 상태와 생명주기 기능을 더 간결하게 구현할 수 있다"",""isCorrect"":true},{""id"":""c"",""text"":""함수형 컴포넌트만 JSX를 사용할 수 있다"",""isCorrect"":false},{""id"":""d"",""text"":""클래스 컴포넌트는 더 이상 지원되지 않는다"",""isCorrect"":false}]",b,React 16.8에서 Hooks가 도입되었습니다.,"useState, useEffect 등의 훅으로 모든 기능을 구현할 수 있습니다.","React 16.8의 Hooks 도입 이후 함수형 컴포넌트에서도 상태 관리와 생명주기 기능을 사용할 수 있게 되었습니다. 함수형 컴포넌트는 코드가 더 간결하고, this 바인딩 문제가 없으며, 로직 재사용이 쉽고, 테스트하기 편리하다는 장점이 있습니다. 클래스 컴포넌트도 여전히 지원됩니다.",null,null,true,0,0,2026-02-24 01:00:25.459263+00
262cd254-0b96-4bf6-9ee2-ce5b097cfba2,multiple_choice,typescript,types,1,TypeScript 기본 타입 - string과 number 구분,TypeScript에서 변수에 숫자 타입을 명시적으로 지정하는 올바른 방법은?,null,typescript,"[{""id"":""opt_a"",""text"":""let age: Number = 25;"",""isCorrect"":false},{""id"":""opt_b"",""text"":""let age: number = 25;"",""isCorrect"":true},{""id"":""opt_c"",""text"":""let age: int = 25;"",""isCorrect"":false},{""id"":""opt_d"",""text"":""let age: integer = 25;"",""isCorrect"":false}]",opt_b,TypeScript의 원시 타입은 소문자로 시작합니다.,JavaScript의 숫자는 모두 부동소수점 형태입니다.,"TypeScript에서 기본 원시 타입(number, string, boolean)은 소문자로 표기합니다. `Number`(대문자)는 래퍼 객체 타입이며, `int`나 `integer`는 TypeScript에 존재하지 않습니다.",null,null,true,0,0,2026-02-24 01:00:25.459263+00
76bd4d5e-4a78-41a1-888b-2a2d83b90c64,multiple_choice,typescript,types,1,TypeScript any vs unknown 기본 차이,`any` 타입과 `unknown` 타입에 대한 설명으로 올바른 것은?,null,typescript,"[{""id"":""opt_a"",""text"":""`unknown`은 어떤 타입의 변수에도 바로 할당할 수 있다."",""isCorrect"":false},{""id"":""opt_b"",""text"":""`any`는 타입 검사를 완전히 비활성화하고, `unknown`은 사용 전 타입 확인이 필요하다."",""isCorrect"":true},{""id"":""opt_c"",""text"":""`any`와 `unknown`은 동일한 타입이다."",""isCorrect"":false},{""id"":""opt_d"",""text"":""`unknown`은 `any`의 하위 타입이다."",""isCorrect"":false}]",opt_b,`unknown`은 타입 안전성을 위해 도입된 타입입니다.,`unknown` 타입의 값을 사용하려면 먼저 타입을 좁혀야 합니다.,"`any`는 TypeScript의 타입 검사를 완전히 우회하여 어떤 연산도 허용합니다. 반면 `unknown`은 타입을 알 수 없음을 나타내며, 실제 사용 전에 `typeof`, `instanceof` 등으로 타입을 확인해야 합니다. `unknown`이 더 안전한 선택입니다.",null,null,true,0,0,2026-02-24 01:00:25.459263+00
4a7106b7-3015-4db7-8e92-f537e2852502,multiple_choice,typescript,types,1,never 타입의 용도,TypeScript에서 `never` 타입이 사용되는 적절한 상황은?,null,typescript,"[{""id"":""opt_a"",""text"":""함수가 undefined를 반환할 때"",""isCorrect"":false},{""id"":""opt_b"",""text"":""변수에 어떤 값도 할당하지 않을 때"",""isCorrect"":false},{""id"":""opt_c"",""text"":""함수가 항상 예외를 던지거나 무한 루프에 빠져 절대 반환되지 않을 때"",""isCorrect"":true},{""id"":""opt_d"",""text"":""함수의 반환값이 없을 때 (return 문이 없을 때)"",""isCorrect"":false}]",opt_c,`void`는 반환값이 없는 함수에 사용됩니다.,`never`는 도달 불가능한 코드를 표현합니다.,`never` 타입은 절대 발생하지 않는 값의 타입입니다. 항상 예외를 던지는 함수나 무한 루프 함수의 반환 타입으로 사용됩니다. `void`는 단순히 반환값이 없는 함수에 사용되는 것과 구별됩니다.,null,null,true,0,0,2026-02-24 01:00:25.459263+00
0e56f616-114a-4ee3-8853-8281f39e0d88,multiple_choice,typescript,interfaces,1,interface와 type alias의 확장 방법 차이,TypeScript에서 `interface`와 `type` 별칭의 차이점으로 올바른 것은?,null,typescript,"[{""id"":""opt_a"",""text"":""`type`은 클래스에서 `implements`로 구현할 수 없다."",""isCorrect"":false},{""id"":""opt_b"",""text"":""`interface`는 동일한 이름으로 여러 번 선언하여 자동 병합이 가능하다."",""isCorrect"":true},{""id"":""opt_c"",""text"":""`interface`는 유니온 타입을 정의할 수 있다."",""isCorrect"":false},{""id"":""opt_d"",""text"":""`type`은 메서드를 정의할 수 없다."",""isCorrect"":false}]",opt_b,Declaration Merging(선언 병합)은 어떤 키워드에서만 가능한가요?,`type`으로 같은 이름을 두 번 선언하면 어떻게 될까요?,`interface`는 선언 병합(Declaration Merging)을 지원하여 동일한 이름으로 여러 번 선언하면 자동으로 합쳐집니다. `type` 별칭은 같은 이름으로 재선언할 수 없습니다. `type`도 클래스에서 `implements`로 구현할 수 있으며 메서드도 정의 가능합니다.,null,null,true,0,0,2026-02-24 01:00:25.459263+00
b095629a-7c71-44af-9238-aa4772e875e0,multiple_choice,typescript,interfaces,2,interface vs type - 유니온과 교차 타입 정의,다음 중 `type` 별칭으로만 가능하고 `interface`로는 직접 표현할 수 없는 것은?,null,typescript,"[{""id"":""opt_a"",""text"":""선택적 프로퍼티(?) 정의"",""isCorrect"":false},{""id"":""opt_b"",""text"":""읽기 전용 프로퍼티(readonly) 정의"",""isCorrect"":false},{""id"":""opt_c"",""text"":""유니온 타입 (A | B) 정의"",""isCorrect"":true},{""id"":""opt_d"",""text"":""인덱스 시그니처 정의"",""isCorrect"":false}]",opt_c,`interface`는 객체의 형태를 나타내는 데 특화되어 있습니다.,유니온 타입은 'A 또는 B'를 의미합니다.,"`interface`는 유니온 타입(A | B)을 직접 정의할 수 없습니다. 유니온 타입은 `type` 별칭에서만 직접 정의 가능합니다. 선택적 프로퍼티, readonly, 인덱스 시그니처는 모두 `interface`와 `type` 양쪽에서 사용 가능합니다.",null,null,true,0,0,2026-02-24 01:00:25.459263+00
660d56f3-2629-4cc1-8d7c-cf504f189d99,multiple_choice,typescript,generics,2,제네릭 제약 조건 (extends),다음 코드에서 제네릭 제약 조건을 추가하여 `arg.length`에 접근할 수 있도록 하는 올바른 방법은?,"function getLength<T>(arg: T): number {
  return arg.length; // 오류 발생!
}",typescript,"[{""id"":""opt_a"",""text"":""function getLength<T: string>(arg: T): number"",""isCorrect"":false},{""id"":""opt_b"",""text"":""function getLength<T extends { length: number }>(arg: T): number"",""isCorrect"":true},{""id"":""opt_c"",""text"":""function getLength<T implements { length: number }>(arg: T): number"",""isCorrect"":false},{""id"":""opt_d"",""text"":""function getLength<T where length>(arg: T): number"",""isCorrect"":false}]",opt_b,제네릭 제약 조건은 `extends` 키워드를 사용합니다.,`length` 프로퍼티를 가진 구조를 인라인으로 표현할 수 있습니다.,"제네릭 제약 조건은 `<T extends 조건>` 형태로 작성합니다. `{ length: number }`는 `length` 속성을 가진 모든 타입을 허용하는 구조적 타입입니다. 이렇게 하면 배열, 문자열 등 `length`를 가진 타입만 허용됩니다.",null,null,true,0,0,2026-02-24 01:00:25.459263+00
